fecha,ultimo,apertura,maximo,minimo,vol,variacion,deuda_publica,ipc,tasa_paro,pib
2017-02-14,"43,105","42,905","43,120","42,800","647,87K","0,08%","1.115.796,9","2,97","18,75","0,75"
2017-02-15,"42,960","43,090","43,100","42,435","724,50K","-0,34%","1.115.796,9","2,97","18,75","0,75"
2017-02-16,"42,935","42,960","43,295","42,910","802,49K","-0,06%","1.115.796,9","2,97","18,75","0,75"
2017-02-17,"43,300","43,515","43,600","42,990","1,03M","0,85%","1.115.796,9","2,97","18,75","0,75"
2017-02-20,"43,405","43,565","43,795","43,370","550,53K","0,24%","1.115.796,9","2,97","18,75","0,75"
2017-02-21,"44,035","43,280","44,225","43,275","919,92K","1,45%","1.115.796,9","2,97","18,75","0,75"
2017-02-22,"44,210","44,225","44,430","44,025","1,23M","0,40%","1.115.796,9","2,97","18,75","0,75"
2017-02-23,"43,910","44,365","44,650","43,875","922,44K","-0,68%","1.115.796,9","2,97","18,75","0,75"
2017-02-24,"43,330","43,700","44,385","43,300","1,14M","-1,32%","1.115.796,9","2,97","18,75","0,75"
2017-02-27,"43,750","43,740","43,970","43,520","633,54K","0,97%","1.115.796,9","2,97","18,75","0,75"
2017-02-28,"43,905","43,955","44,005","43,615","1,08M","0,35%","1.115.796,9","2,97","18,75","0,75"
2017-03-01,"44,610","44,015","44,975","44,015","1,01M","1,61%","1.126.082,5","2,29","18,75","0,75"
2017-03-02,"44,550","44,920","44,990","44,390","707,70K","-0,13%","1.126.082,5","2,29","18,75","0,75"
2017-03-03,"44,540","44,310","44,540","44,220","670,12K","-0,02%","1.126.082,5","2,29","18,75","0,75"
2017-03-06,"44,520","44,405","44,520","44,185","373,59K","-0,04%","1.126.082,5","2,29","18,75","0,75"
2017-03-07,"44,575","44,545","44,575","44,240","452,29K","0,12%","1.126.082,5","2,29","18,75","0,75"
2017-03-08,"44,865","44,370","44,885","44,260","582,65K","0,65%","1.126.082,5","2,29","18,75","0,75"
2017-03-09,"44,990","44,850","45,360","44,770","919,10K","0,28%","1.126.082,5","2,29","18,75","0,75"
2017-03-10,"44,855","45,265","45,265","44,740","639,88K","-0,30%","1.126.082,5","2,29","18,75","0,75"
2017-03-13,"45,050","45,015","45,195","44,690","773,78K","0,43%","1.126.082,5","2,29","18,75","0,75"
2017-03-14,"44,985","45,050","45,100","44,680","1,01M","-0,14%","1.126.082,5","2,29","18,75","0,75"
2017-03-15,"45,520","45,100","45,660","44,920","949,58K","1,19%","1.126.082,5","2,29","18,75","0,75"
2017-03-16,"45,835","45,945","45,970","45,660","678,65K","0,69%","1.126.082,5","2,29","18,75","0,75"
2017-03-17,"46,200","45,685","46,255","45,520","979,80K","0,80%","1.126.082,5","2,29","18,75","0,75"
2017-03-20,"45,900","46,200","46,210","45,755","705,49K","-0,65%","1.126.082,5","2,29","18,75","0,75"
2017-03-21,"45,870","46,085","46,155","45,720","821,25K","-0,07%","1.126.082,5","2,29","18,75","0,75"
2017-03-22,"45,960","45,735","45,970","45,510","938,15K","0,20%","1.126.082,5","2,29","18,75","0,75"
